"Reef","Site","Plot","Cluster","Class","Area","Area_cm2"
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","Offshore South","Pdam",0.01751555,175.1555
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","Offshore South","Atab",0.176371138,1763.71138
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","Offshore South","Atab",0.079085168,790.85168
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","Offshore South","Pmas",0.079639387,796.39387
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","Offshore South","Pdam",0.017740543,177.40543
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","Offshore South","Pdam",0.015533378,155.33378
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","Offshore South","Pmas",0.094086717,940.86717
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","Offshore South","Pmas",0.076289571,762.89571
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","Offshore South","Pmas",0.127982263,1279.82263
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","Offshore South","Pdam",0.037788693,377.88693
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","Offshore South","Atab",0.034105644,341.05644
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","Offshore South","Pdam",0.040559481,405.59481
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","Offshore South","Pmas",0.418910463,4189.10463
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","Offshore South","Pdam",0.026351819,263.51819
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","Offshore South","Pdam",0.017634,176.34
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","Offshore South","Pdam",0.017516297,175.16297
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","Offshore South","Pmas",0.103638247,1036.38247
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.018475944,184.75944
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.026413067,264.13067
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.013483431,134.83431
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.011062557,110.62557
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.012175982,121.75982
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.010375486,103.75486
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Atab",0.03305773,330.5773
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pdam",0.015540322,155.40322
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.021486264,214.86264
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.020351456,203.51456
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.024871156,248.71156
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pdam",0.015585971,155.85971
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.140356572,1403.56572
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.014424255,144.24255
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Atab",0.022316357,223.16357
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pmas",0.031894199,318.94199
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Atab",0.413379321,4133.79321
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","Offshore South","Pdam",0.026017726,260.17726
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","Offshore South","Pdam",0.016820029,168.20029
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","Offshore South","Pmas",0.027040817,270.40817
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","Offshore South","Pmas",0.012534356,125.34356
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","Offshore South","Pmas",0.00859401,85.9401
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","Offshore South","Pdam",0.010823669,108.23669
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","Offshore South","Pmas",0.029635209,296.35209
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","Offshore South","Pdam",0.011546204,115.46204
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","Offshore South","Pdam",0.013228985,132.28985
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","Offshore South","Pmas",0.014879688,148.79688
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","Offshore South","Atab",0.334678541,3346.78541
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","Offshore South","Atab",0.280832692,2808.32692
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","Offshore South","Atab",0.013628972,136.28972
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","Offshore South","Pdam",0.015047331,150.47331
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","Offshore South","Atab",0.010215736,102.15736
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","Offshore South","Pdam",0.012272459,122.72459
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","Offshore South","Pdam",0.015447973,154.47973
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","Offshore South","Pdam",0.009794091,97.94091
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","Offshore South","Atab",0.066331584,663.31584
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","Offshore South","Pdam",0.010484212,104.84212
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","Offshore South","Atab",0.019086623,190.86623
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","Offshore South","Pmas",0.091475514,914.75514
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","Offshore South","Pmas",0.017145463,171.45463
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Pdam",0.024466416,244.66416
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Pdam",0.026261162,262.61162
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Atab",0.020570755,205.70755
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Pmas",0.047742811,477.42811
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Atab",0.01128803,112.8803
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Atab",0.031365958,313.65958
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Pmas",0.154166279,1541.66279
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Pmas",0.062141729,621.41729
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Pdam",0.014635866,146.35866
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","Offshore South","Pmas",0.097494962,974.94962
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Atab",0.01503217,150.3217
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Atab",0.049380537,493.80537
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Atab",0.014850696,148.50696
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pmas",0.226996154,2269.96154
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pdam",0.022264553,222.64553
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pmas",0.065358551,653.58551
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pmas",0.165772781,1657.72781
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pdam",0.026427893,264.27893
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pdam",0.074619613,746.19613
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pdam",0.016691055,166.91055
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Atab",0.015505183,155.05183
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pdam",0.009612657,96.12657
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pdam",0.011349702,113.49702
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Atab",0.008554804,85.54804
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Atab",0.01590632,159.0632
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","Offshore South","Pdam",0.020166133,201.66133
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","Offshore South","Atab",0.269739918,2697.39918
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","Offshore South","Pmas",0.027195885,271.95885
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","Offshore South","Pmas",0.093786068,937.86068
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","Offshore South","Pmas",0.22601455,2260.1455
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","Offshore South","Pmas",0.390729292,3907.29292
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","Offshore South","Pdam",0.031356907,313.56907
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","Offshore South","Pmas",0.219743852,2197.43852
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","Offshore South","Pdam",0.022378766,223.78766
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","Offshore South","Pmas",0.189351363,1893.51363
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","Offshore South","Atab",0.066692577,666.92577
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","Offshore South","Pmas",0.129817482,1298.17482
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","Offshore South","Pdam",0.011078663,110.78663
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","Offshore South","Pdam",0.022527418,225.27418
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","Offshore South","Atab",0.033323687,333.23687
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","Offshore South","Atab",0.052961459,529.61459
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","Offshore South","Pdam",0.018640224,186.40224
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","Offshore South","Atab",0.049043284,490.43284
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","Offshore South","Pdam",0.016339102,163.39102
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","Offshore South","Pmas",0.015058432,150.58432
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","Offshore South","Pmas",0.045264253,452.64253
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","Offshore South","Amil",0.00889386,88.9386
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","Offshore South","Amil",0.018056408,180.56408
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","Offshore South","Atab",0.037999494,379.99494
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","Offshore South","Atab",0.035968434,359.68434
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","Offshore South","Pdam",0.016827377,168.27377
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","Offshore South","Pdam",0.01861342,186.1342
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","Offshore South","Pdam",0.032335585,323.35585
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","Offshore South","Atab",0.033778577,337.78577
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","Offshore South","Atab",0.017771233,177.71233
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","Offshore South","Pdam",0.010078598,100.78598
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","Offshore South","Pdam",0.008915021,89.15021
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","Offshore South","Pmas",0.040690642,406.90642
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","Offshore South","Atab",0.016081051,160.81051
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","Offshore South","Pmas",0.047601093,476.01093
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","Offshore South","Atab",0.008886578,88.86578
"OSHE","OSHE_LA1S","OSHE_LA1S_P1","Offshore South","Pmas",0.028197307,281.97307
"OSHE","OSHE_LA1S","OSHE_LA1S_P1","Offshore South","Pmas",0.009442465,94.42465
"OSHE","OSHE_LA1S","OSHE_LA1S_P1","Offshore South","Pdam",0.024879139,248.79139
"OSHE","OSHE_LA1S","OSHE_LA1S_P1","Offshore South","Pmas",0.009298685,92.98685
"OSHE","OSHE_LA1S","OSHE_LA1S_P2","Offshore South","Pmas",0.038908482,389.08482
"OSHE","OSHE_LA1S","OSHE_LA1S_P2","Offshore South","Pmas",0.008530768,85.30768
"OSHE","OSHE_LA1S","OSHE_LA1S_P4","Offshore South","Pmas",0.022165613,221.65613
"OSHE","OSHE_LA1S","OSHE_LA1S_P4","Offshore South","Pmas",0.014456515,144.56515
"OSHE","OSHE_LA1S","OSHE_LA1S_P4","Offshore South","Pmas",0.012814178,128.14178
"OSHE","OSHE_LA1S","OSHE_LA1S_P4","Offshore South","Pdam",0.045260223,452.60223
"OSLM","OSLM_BA1S","OSLM_BA1S_P1","Offshore South","Atab",0.013231533,132.31533
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","Offshore South","Atab",0.021350077,213.50077
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","Offshore South","Atab",0.022073457,220.73457
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","Offshore South","Atab",0.011547532,115.47532
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","Offshore South","Atab",0.01616258,161.6258
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","Offshore South","Atab",0.021799475,217.99475
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.039257121,392.57121
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.014798181,147.98181
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.008138065,81.38065
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.009735798,97.35798
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.013179246,131.79246
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.054980594,549.80594
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.009518883,95.18883
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.030543484,305.43484
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.01114672,111.4672
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.008621227,86.21227
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","Offshore South","Atab",0.015703768,157.03768
"OSLM","OSLM_BA2S","OSLM_BA2S_P2","Offshore South","Atab",0.027848835,278.48835
"OSLM","OSLM_BA2S","OSLM_BA2S_P2","Offshore South","Atab",0.010523971,105.23971
"OSLM","OSLM_BA2S","OSLM_BA2S_P2","Offshore South","Atab",0.009081229,90.81229
"OSLM","OSLM_BA2S","OSLM_BA2S_P3","Offshore South","Atab",0.009905908,99.05908
"OSLM","OSLM_BA2S","OSLM_BA2S_P3","Offshore South","Atab",0.017903121,179.03121
"OSLM","OSLM_BA2S","OSLM_BA2S_P3","Offshore South","Atab",0.009155551,91.55551
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.063190462,631.90462
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.018387488,183.87488
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.041510766,415.10766
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.010530019,105.30019
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Pdam",0.009383074,93.83074
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.047837529,478.37529
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.043117541,431.17541
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.022280062,222.80062
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.0094484,94.484
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.01233682,123.3682
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.011576149,115.76149
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.030531244,305.31244
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.013636228,136.36228
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.028921284,289.21284
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.033394981,333.94981
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.045227252,452.27252
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.069686464,696.86464
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","Offshore South","Atab",0.051721009,517.21009
"OSLM","OSLM_FL1S","OSLM_FL1S_P2","Offshore South","Pmas",0.009146942,91.46942
"OSLM","OSLM_FL1S","OSLM_FL1S_P3","Offshore South","Pmas",0.138676065,1386.76065
"OSLM","OSLM_FL1S","OSLM_FL1S_P3","Offshore South","Pmas",0.015789778,157.89778
"OSLM","OSLM_FL1S","OSLM_FL1S_P3","Offshore South","Pmas",0.048942897,489.42897
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.012748961,127.48961
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.056113762,561.13762
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.009855211,98.55211
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.05145058,514.5058
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.008669744,86.69744
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.014149826,141.49826
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.015827088,158.27088
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.065364933,653.64933
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.011762483,117.62483
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.011385162,113.85162
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.027525796,275.25796
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.020514716,205.14716
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.183742744,1837.42744
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.01647633,164.7633
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.015522903,155.22903
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.027376856,273.76856
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.078296062,782.96062
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.017362108,173.62108
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.090201901,902.01901
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.124067726,1240.67726
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.069352539,693.52539
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.068221724,682.21724
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.158034693,1580.34693
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.551362881,5513.62881
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.146369302,1463.69302
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.311058406,3110.58406
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.019996566,199.96566
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.085357094,853.57094
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.400286263,4002.86263
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.273598779,2735.98779
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.144738646,1447.38646
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.454814992,4548.14992
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.461480284,4614.80284
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.021929872,219.29872
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Pdam",0.009252944,92.52944
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.053640903,536.40903
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.133459623,1334.59623
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.042318231,423.18231
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.209323254,2093.23254
"OSLM","OSLM_FL2S","OSLM_FL2S_P1","Offshore South","Atab",0.015009854,150.09854
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.111866921,1118.66921
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.030432585,304.32585
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.025776175,257.76175
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.009790079,97.90079
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.527356441,5273.56441
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.022871688,228.71688
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.286337835,2863.37835
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.025691183,256.91183
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.164699179,1646.99179
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.103095826,1030.95826
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.09330586,933.0586
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.008588361,85.88361
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.044926955,449.26955
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.011484749,114.84749
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.028896465,288.96465
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.052055197,520.55197
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.009130763,91.30763
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.120910991,1209.10991
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.079820341,798.20341
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.017066893,170.66893
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.012173246,121.73246
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.015569115,155.69115
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.053409533,534.09533
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.149537819,1495.37819
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.014580089,145.80089
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.180647766,1806.47766
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.008131836,81.31836
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.250834873,2508.34873
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.019620339,196.20339
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.00892693,89.2693
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.157042295,1570.42295
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.09370343,937.0343
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.220775,2207.75
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.40463924,4046.3924
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.364929965,3649.29965
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.248053859,2480.53859
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.008160206,81.60206
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.058604342,586.04342
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.144910735,1449.10735
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.01668349,166.8349
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.089986917,899.86917
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.10772097,1077.2097
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.406005635,4060.05635
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.048906254,489.06254
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Amil",0.04123965,412.3965
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.103282938,1032.82938
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Amil",0.011820525,118.20525
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.038448002,384.48002
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.29760559,2976.0559
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.020886216,208.86216
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.021794671,217.94671
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.102164438,1021.64438
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.138979266,1389.79266
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.013311035,133.11035
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.277457674,2774.57674
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.008973259,89.73259
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.035043738,350.43738
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.093332224,933.32224
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.133235749,1332.35749
"OSLM","OSLM_FL2S","OSLM_FL2S_P2","Offshore South","Atab",0.075118789,751.18789
"OSLM","OSLM_FL2S","OSLM_FL2S_P3","Offshore South","Atab",0.12962974,1296.2974
"OSLM","OSLM_FL2S","OSLM_FL2S_P3","Offshore South","Atab",0.464822522,4648.22522
"OSLM","OSLM_FL2S","OSLM_FL2S_P3","Offshore South","Atab",0.362118933,3621.18933
