"Reef","Site","Plot","Habitat","Cluster","Class","Area","Area_cm2"
"OSHE","OSHE_FL1S","OSHE_FL1S_P1","FL_S","Offshore South","Spis",0.010543745,105.43745
"OSHE","OSHE_FL1S","OSHE_FL1S_P1","FL_S","Offshore South","Atab",0.332027847,3320.27847
"OSHE","OSHE_FL1S","OSHE_FL1S_P1","FL_S","Offshore South","Spis",0.008075882,80.75882
"OSHE","OSHE_FL1S","OSHE_FL1S_P2","FL_S","Offshore South","Spis",0.009488614,94.88614
"OSHE","OSHE_FL1S","OSHE_FL1S_P2","FL_S","Offshore South","Atab",0.085414789,854.14789
"OSHE","OSHE_FL1S","OSHE_FL1S_P2","FL_S","Offshore South","Atab",0.014144781,141.44781
"OSHE","OSHE_FL1S","OSHE_FL1S_P2","FL_S","Offshore South","Pmas",0.012194909,121.94909
"OSHE","OSHE_FL1S","OSHE_FL1S_P2","FL_S","Offshore South","Spis",0.014101935,141.01935
"OSHE","OSHE_FL1S","OSHE_FL1S_P3","FL_S","Offshore South","Atab",0.069806366,698.06366
"OSHE","OSHE_FL1S","OSHE_FL1S_P4","FL_S","Offshore South","Pmas",0.018404742,184.04742
"OSHE","OSHE_FL1S","OSHE_FL1S_P4","FL_S","Offshore South","Pdam",0.015463043,154.63043
"OSHE","OSHE_FL1S","OSHE_FL1S_P4","FL_S","Offshore South","Spis",0.012062517,120.62517
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Atab",0.009964447,99.64447
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.01188943,118.8943
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.043037935,430.37935
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.016549797,165.49797
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.024687434,246.87434
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.011893054,118.93054
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.012783823,127.83823
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.02887843,288.7843
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.007918724,79.18724
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.009779598,97.79598
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pdam",0.018656217,186.56217
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Pmas",0.013411869,134.11869
"OSHE","OSHE_FR1D","OSHE_FR1D_P1","FR_D","Offshore South","Spis",0.017814213,178.14213
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pmas",0.008058367,80.58367
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.055426573,554.26573
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pmas",0.009808723,98.08723
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Atab",0.032586461,325.86461
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pmas",0.026000344,260.00344
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.025470214,254.70214
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pmas",0.075172898,751.72898
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.019454671,194.54671
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.014110316,141.10316
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.015167295,151.67295
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.012035691,120.35691
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.011889007,118.89007
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.029728385,297.28385
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pmas",0.010689883,106.89883
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.022071689,220.71689
"OSHE","OSHE_FR1D","OSHE_FR1D_P2","FR_D","Offshore South","Pdam",0.01751555,175.1555
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","FR_D","Offshore South","Atab",0.176371138,1763.71138
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","FR_D","Offshore South","Atab",0.079085168,790.85168
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","FR_D","Offshore South","Spis",0.018454469,184.54469
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","FR_D","Offshore South","Pmas",0.079639387,796.39387
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","FR_D","Offshore South","Pdam",0.017740543,177.40543
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","FR_D","Offshore South","Pdam",0.015533378,155.33378
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","FR_D","Offshore South","Pmas",0.094086717,940.86717
"OSHE","OSHE_FR1D","OSHE_FR1D_P3","FR_D","Offshore South","Pmas",0.076289571,762.89571
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","FR_D","Offshore South","Pmas",0.127982263,1279.82263
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","FR_D","Offshore South","Pdam",0.037788693,377.88693
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","FR_D","Offshore South","Atab",0.034105644,341.05644
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","FR_D","Offshore South","Pdam",0.040559481,405.59481
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","FR_D","Offshore South","Pmas",0.418910463,4189.10463
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","FR_D","Offshore South","Pdam",0.026351819,263.51819
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","FR_D","Offshore South","Pdam",0.017634,176.34
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","FR_D","Offshore South","Pdam",0.017516297,175.16297
"OSHE","OSHE_FR1D","OSHE_FR1D_P4","FR_D","Offshore South","Pmas",0.103638247,1036.38247
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.018475944,184.75944
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Spis",0.008687994,86.87994
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.026413067,264.13067
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.013483431,134.83431
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.011062557,110.62557
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.012175982,121.75982
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.010375486,103.75486
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Spis",0.012840961,128.40961
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Atab",0.03305773,330.5773
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Spis",0.02805107,280.5107
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pdam",0.015540322,155.40322
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.021486264,214.86264
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.020351456,203.51456
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.024871156,248.71156
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pdam",0.015585971,155.85971
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.140356572,1403.56572
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.014424255,144.24255
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Atab",0.022316357,223.16357
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pmas",0.031894199,318.94199
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Atab",0.413379321,4133.79321
"OSHE","OSHE_FR1S","OSHE_FR1S_P1","FR_S","Offshore South","Pdam",0.026017726,260.17726
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Pdam",0.016820029,168.20029
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Pmas",0.027040817,270.40817
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Pmas",0.012534356,125.34356
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Spis",0.019203887,192.03887
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Spis",0.009000277,90.00277
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Pmas",0.00859401,85.9401
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Pdam",0.010823669,108.23669
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Spis",0.025177506,251.77506
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Pmas",0.029635209,296.35209
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Spis",0.01751098,175.1098
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Spis",0.018345714,183.45714
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Spis",0.012358075,123.58075
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Pdam",0.011546204,115.46204
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Spis",0.023383614,233.83614
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Pdam",0.013228985,132.28985
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Pmas",0.014879688,148.79688
"OSHE","OSHE_FR1S","OSHE_FR1S_P2","FR_S","Offshore South","Spis",0.008240121,82.40121
"OSHE","OSHE_FR1S","OSHE_FR1S_P3","FR_S","Offshore South","Spis",0.019584995,195.84995
"OSHE","OSHE_FR1S","OSHE_FR1S_P3","FR_S","Offshore South","Spis",0.030985704,309.85704
"OSHE","OSHE_FR1S","OSHE_FR1S_P3","FR_S","Offshore South","Spis",0.00803039,80.3039
"OSHE","OSHE_FR1S","OSHE_FR1S_P3","FR_S","Offshore South","Spis",0.008407662,84.07662
"OSHE","OSHE_FR1S","OSHE_FR1S_P3","FR_S","Offshore South","Spis",0.017042847,170.42847
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","FR_S","Offshore South","Atab",0.334678541,3346.78541
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","FR_S","Offshore South","Atab",0.280832692,2808.32692
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","FR_S","Offshore South","Spis",0.036251302,362.51302
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","FR_S","Offshore South","Atab",0.013628972,136.28972
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","FR_S","Offshore South","Pdam",0.015047331,150.47331
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","FR_S","Offshore South","Atab",0.010215736,102.15736
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","FR_S","Offshore South","Spis",0.014252609,142.52609
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","FR_S","Offshore South","Pdam",0.012272459,122.72459
"OSHE","OSHE_FR1S","OSHE_FR1S_P4","FR_S","Offshore South","Pdam",0.015447973,154.47973
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","FR_D","Offshore South","Spis",0.04190859,419.0859
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","FR_D","Offshore South","Pdam",0.009794091,97.94091
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","FR_D","Offshore South","Atab",0.066331584,663.31584
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","FR_D","Offshore South","Pdam",0.010484212,104.84212
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","FR_D","Offshore South","Spis",0.017504406,175.04406
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","FR_D","Offshore South","Atab",0.019086623,190.86623
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","FR_D","Offshore South","Pmas",0.091475514,914.75514
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","FR_D","Offshore South","Pmas",0.017145463,171.45463
"OSHE","OSHE_FR2D","OSHE_FR2D_P1","FR_D","Offshore South","Spis",0.009114726,91.14726
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Spis",0.023027244,230.27244
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Pdam",0.024466416,244.66416
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Pdam",0.026261162,262.61162
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Atab",0.020570755,205.70755
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Pmas",0.047742811,477.42811
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Atab",0.01128803,112.8803
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Atab",0.031365958,313.65958
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Pmas",0.154166279,1541.66279
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Pmas",0.062141729,621.41729
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Spis",0.044777616,447.77616
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Pdam",0.014635866,146.35866
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Pmas",0.097494962,974.94962
"OSHE","OSHE_FR2D","OSHE_FR2D_P2","FR_D","Offshore South","Spis",0.012939515,129.39515
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Atab",0.01503217,150.3217
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Atab",0.049380537,493.80537
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Atab",0.014850696,148.50696
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Spis",0.015189774,151.89774
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Spis",0.023535525,235.35525
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Spis",0.021761385,217.61385
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pmas",0.226996154,2269.96154
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pdam",0.022264553,222.64553
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pmas",0.065358551,653.58551
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pmas",0.165772781,1657.72781
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pdam",0.026427893,264.27893
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pdam",0.074619613,746.19613
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pdam",0.016691055,166.91055
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Atab",0.015505183,155.05183
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pdam",0.009612657,96.12657
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pdam",0.011349702,113.49702
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Atab",0.008554804,85.54804
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Atab",0.01590632,159.0632
"OSHE","OSHE_FR2D","OSHE_FR2D_P3","FR_D","Offshore South","Pdam",0.020166133,201.66133
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","FR_D","Offshore South","Atab",0.269739918,2697.39918
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","FR_D","Offshore South","Pmas",0.027195885,271.95885
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","FR_D","Offshore South","Pmas",0.093786068,937.86068
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","FR_D","Offshore South","Pmas",0.22601455,2260.1455
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","FR_D","Offshore South","Pmas",0.390729292,3907.29292
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","FR_D","Offshore South","Pdam",0.031356907,313.56907
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","FR_D","Offshore South","Pmas",0.219743852,2197.43852
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","FR_D","Offshore South","Pdam",0.022378766,223.78766
"OSHE","OSHE_FR2D","OSHE_FR2D_P4","FR_D","Offshore South","Pmas",0.189351363,1893.51363
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","FR_S","Offshore South","Atab",0.066692577,666.92577
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","FR_S","Offshore South","Pmas",0.129817482,1298.17482
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","FR_S","Offshore South","Pdam",0.011078663,110.78663
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","FR_S","Offshore South","Pdam",0.022527418,225.27418
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","FR_S","Offshore South","Atab",0.033323687,333.23687
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","FR_S","Offshore South","Atab",0.052961459,529.61459
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","FR_S","Offshore South","Spis",0.009893013,98.93013
"OSHE","OSHE_FR2S","OSHE_FR2S_P1","FR_S","Offshore South","Spis",0.010132915,101.32915
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","FR_S","Offshore South","Pdam",0.018640224,186.40224
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","FR_S","Offshore South","Atab",0.049043284,490.43284
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","FR_S","Offshore South","Pdam",0.016339102,163.39102
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","FR_S","Offshore South","Spis",0.008161054,81.61054
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","FR_S","Offshore South","Pmas",0.015058432,150.58432
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","FR_S","Offshore South","Pmas",0.045264253,452.64253
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","FR_S","Offshore South","Spis",0.020237138,202.37138
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","FR_S","Offshore South","Amil",0.00889386,88.9386
"OSHE","OSHE_FR2S","OSHE_FR2S_P2","FR_S","Offshore South","Spis",0.010342067,103.42067
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","FR_S","Offshore South","Amil",0.018056408,180.56408
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","FR_S","Offshore South","Atab",0.037999494,379.99494
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","FR_S","Offshore South","Atab",0.035968434,359.68434
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","FR_S","Offshore South","Pdam",0.016827377,168.27377
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","FR_S","Offshore South","Pdam",0.01861342,186.1342
"OSHE","OSHE_FR2S","OSHE_FR2S_P3","FR_S","Offshore South","Pdam",0.032335585,323.35585
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Atab",0.033778577,337.78577
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Atab",0.017771233,177.71233
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Pdam",0.010078598,100.78598
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Pdam",0.008915021,89.15021
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Spis",0.008678787,86.78787
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Spis",0.016676754,166.76754
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Spis",0.011347363,113.47363
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Pmas",0.040690642,406.90642
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Spis",0.010517425,105.17425
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Spis",0.013486281,134.86281
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Atab",0.016081051,160.81051
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Pmas",0.047601093,476.01093
"OSHE","OSHE_FR2S","OSHE_FR2S_P4","FR_S","Offshore South","Atab",0.008886578,88.86578
"OSHE","OSHE_LA1S","OSHE_LA1S_P1","LA_S","Offshore South","Pmas",0.028197307,281.97307
"OSHE","OSHE_LA1S","OSHE_LA1S_P1","LA_S","Offshore South","Pmas",0.009442465,94.42465
"OSHE","OSHE_LA1S","OSHE_LA1S_P1","LA_S","Offshore South","Pdam",0.024879139,248.79139
"OSHE","OSHE_LA1S","OSHE_LA1S_P1","LA_S","Offshore South","Pmas",0.009298685,92.98685
"OSHE","OSHE_LA1S","OSHE_LA1S_P2","LA_S","Offshore South","Pmas",0.038908482,389.08482
"OSHE","OSHE_LA1S","OSHE_LA1S_P2","LA_S","Offshore South","Pmas",0.008530768,85.30768
"OSHE","OSHE_LA1S","OSHE_LA1S_P4","LA_S","Offshore South","Pmas",0.022165613,221.65613
"OSHE","OSHE_LA1S","OSHE_LA1S_P4","LA_S","Offshore South","Pmas",0.014456515,144.56515
"OSHE","OSHE_LA1S","OSHE_LA1S_P4","LA_S","Offshore South","Pmas",0.012814178,128.14178
"OSHE","OSHE_LA1S","OSHE_LA1S_P4","LA_S","Offshore South","Pdam",0.045260223,452.60223
"OSLM","OSLM_BA1S","OSLM_BA1S_P1","BA_S","Offshore South","Atab",0.013231533,132.31533
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","BA_S","Offshore South","Atab",0.021350077,213.50077
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","BA_S","Offshore South","Atab",0.022073457,220.73457
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","BA_S","Offshore South","Atab",0.011547532,115.47532
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","BA_S","Offshore South","Atab",0.01616258,161.6258
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","BA_S","Offshore South","Pver",0.009458815,94.58815
"OSLM","OSLM_BA1S","OSLM_BA1S_P3","BA_S","Offshore South","Atab",0.021799475,217.99475
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.039257121,392.57121
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.014798181,147.98181
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.008138065,81.38065
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.009735798,97.35798
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.013179246,131.79246
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.054980594,549.80594
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.009518883,95.18883
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.030543484,305.43484
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.01114672,111.4672
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.008621227,86.21227
"OSLM","OSLM_BA2S","OSLM_BA2S_P1","BA_S","Offshore South","Atab",0.015703768,157.03768
"OSLM","OSLM_BA2S","OSLM_BA2S_P2","BA_S","Offshore South","Atab",0.027848835,278.48835
"OSLM","OSLM_BA2S","OSLM_BA2S_P2","BA_S","Offshore South","Atab",0.010523971,105.23971
"OSLM","OSLM_BA2S","OSLM_BA2S_P2","BA_S","Offshore South","Atab",0.009081229,90.81229
"OSLM","OSLM_BA2S","OSLM_BA2S_P3","BA_S","Offshore South","Atab",0.009905908,99.05908
"OSLM","OSLM_BA2S","OSLM_BA2S_P3","BA_S","Offshore South","Atab",0.017903121,179.03121
"OSLM","OSLM_BA2S","OSLM_BA2S_P3","BA_S","Offshore South","Atab",0.009155551,91.55551
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.063190462,631.90462
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.018387488,183.87488
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.041510766,415.10766
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.010530019,105.30019
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Pdam",0.009383074,93.83074
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.047837529,478.37529
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.043117541,431.17541
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.022280062,222.80062
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.0094484,94.484
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.01233682,123.3682
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.011576149,115.76149
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.030531244,305.31244
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.013636228,136.36228
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.028921284,289.21284
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Pver",0.017765222,177.65222
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.033394981,333.94981
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.045227252,452.27252
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.069686464,696.86464
"OSLM","OSLM_FL1S","OSLM_FL1S_P1","FL_S","Offshore South","Atab",0.051721009,517.21009
"OSLM","OSLM_FL1S","OSLM_FL1S_P2","FL_S","Offshore South","Pmas",0.009146942,91.46942
"OSLM","OSLM_FL1S","OSLM_FL1S_P2","FL_S","Offshore South","Pver",0.009927975,99.27975
